,author,book_title,nationality,strength,subject,year,year_range,cluster_5,farm,war,machine,family,philosophy,world war one,us civil war,art,sailor,feudalism,christianity,literature,science,factory,statistics,Race (human categorization),probability,industry,novel,city,fiction,nation,nature,revolution,liberalism,evolution,sex,taste,Feelings,manual labor,democracy,poetry,Charity (practice),capitalism,country,ebooks-unzipped/1228.txt,ebooks-unzipped/chance_and_luck.tex,ebooks-unzipped/euclid.tex,ebooks-unzipped/short_hist_math.tex
317,Ellen Glasgow,The Romance of a Plain Man,American,0.113082312586,ebooks-unzipped/chance_and_luck.tex,1909,1910,4,0.039251012627,0.0326338240314,0.0404113140872,0.0458863116542,0.0233217510158,0.0439239594497,0.0239844695363,0.075079256248,0.0158656538717,0.0191864359699,0.0328045717416,0.0523318586898,0.0173018584724,0.0654779470946,0.0213632515951,0.0217378089579,0.00410321934868,0.0178478750976,0.0811081421984,0.025754440193,0.0517487437636,0.015819089258,0.0221207086411,0.0252245383766,0.0196969218133,0.0191488448743,0.0173428479302,0.0550717696006,0.0244711608833,0.0160790405803,0.0439079136869,0.0244312352124,0.016824561125,0.0361284573198,0.0269200818866,0.0233813113296,0.113082312586,0.00783542529856,0.0679980618019
318,Emerson Hough,The Mississippi Bubble,American,0.162954396504,world war one,1902,1910,2,0.0773075755996,0.090779153779,0.043892701018,0.120224629439,0.0236102653624,0.162954396504,0.0610379080727,0.0800250635265,0.0561463850596,0.0750041588595,0.0819501029995,0.0138583919426,0.0525695812004,0.0776332807766,0.0582517078637,0.0924584494695,0.00896550135659,0.0447784975329,0.025496642163,0.0884927862309,0.0243521060322,0.0446166503528,0.0546081471509,0.0335707599786,0.0342290728881,0.0348783752471,0.0332573211966,0.0653458912243,0.0264908775009,0.0354429171716,0.0989264596062,0.011948191536,0.0152876296852,0.0777853065512,0.0371973307586,0.0334892359543,0.132647865012,0.0154227216128,0.0841798893075
319,Emerson Hough,54-40 or Fight,American,0.294329774698,democracy,1909,1910,1,0.147387581611,0.157963932214,0.0726601583591,0.139501595563,0.0404437062956,0.27288866213,0.138583213712,0.115798128536,0.059708038861,0.124295175189,0.120402318281,0.024512633337,0.118084648912,0.125900236604,0.072871650003,0.118261063168,0.0135585831748,0.0939438527764,0.0250849174139,0.120158669168,0.00893123569216,0.182926605653,0.0673118084055,0.0989144952841,0.138102794863,0.136401804917,0.0858879105973,0.0872690326569,0.03189985706,0.0514396065337,0.294329774698,0.0172486071912,0.0584701320462,0.156322017321,0.103553451695,0.138863021406,0.108674381282,0.0143972777691,0.112834778768
320,Emerson Hough,"The Story of the Outlaw, A Study of the Western Desperado",American,0.27448684838,city,1907,1910,1,0.168686329243,0.174724306128,0.0402124747303,0.0730385120571,0.015903454163,0.188332753178,0.110701822631,0.0635888451177,0.0430625331751,0.105851219312,0.0735443839263,0.0278383211444,0.0348001075006,0.107956116248,0.135262714158,0.131762273272,0.0204318958138,0.0680369933887,0.0304985665633,0.27448684838,0.0182545983717,0.0747710452403,0.0367774642619,0.0811289870724,0.0836939536516,0.0821344562407,0.016317638728,0.0571459404186,0.0166603036945,0.0291589006452,0.251493874874,0.0107443887188,0.0265255010289,0.136802281566,0.0811883289516,0.0364677566971,0.0842657084152,0.0121030007332,0.0875947278133
321,Emerson Hough,The Young Alaskans,American,0.0928824151249,sailor,1908,1910,1,0.0494957901812,0.0305442533075,0.0145862014283,0.0186926803188,0.00427449329873,0.0650669915353,0.0359978395613,0.0232232597106,0.0928824151249,0.0164345605326,0.0280797336662,0.0037082992543,0.0040304608214,0.0375821780555,0.0146067754688,0.0209613223823,0.00101434307185,0.00894232083942,0.0048112332119,0.0464825020696,0.000920902752101,0.0112590627501,0.027572784393,0.00163602687416,0.00859343167236,0.0153647172484,0.00911860903287,0.0162693504777,0.0117663933091,0.00787544613119,0.0211460155371,0.0021887169298,0.00710203027525,0.0313971548213,0.0101915349794,0.029757277341,0.0358542201204,0.0379553093343,0.0224793045249
322,Emerson Hough,The Young Alaskans on the Missouri,American,0.128899622766,world war one,1922,1930,1,0.0882654269037,0.0892510300708,0.0155606917667,0.0359479329719,0.0072599022493,0.128899622766,0.0543478035842,0.0519374700294,0.0449775184456,0.0530990808045,0.0495330637332,0.010523214104,0.0211357142054,0.0549279224627,0.0295828392433,0.0542687085188,0.0187583608934,0.0235496337569,0.0144327799828,0.0912464688783,0.0113953627935,0.0474821774951,0.0457605446432,0.0121062805792,0.0289953667729,0.0687517944742,0.0329524826434,0.0403979436917,0.0184641554546,0.0208907032116,0.0610325435949,0.00595563561191,0.0170580367649,0.0546401893045,0.0237907140123,0.0837495001479,0.0801972902396,0.0281779140236,0.05306580201
323,Emerson Hough,The Young Alaskans in the Rockies,American,0.0553035302436,world war one,1913,1920,1,0.0345150153416,0.0263678106266,0.00585397391931,0.0206555470698,0.0105339269275,0.0553035302436,0.0305947432707,0.0269507046023,0.0287373483676,0.0163839252245,0.0190870332213,0.00373501146422,0.00752136273548,0.0362146271463,0.00682125267445,0.0137388862406,0.000915485485076,0.00542757505139,0.00426101966371,0.0310355295899,0.000384676806621,0.00404152659367,0.0178533668065,0.00368238055705,0.00522535599487,0.0036741240385,0.00410085193372,0.00827820888641,0.0171021541718,0.00649466292325,0.0106415619075,0.00198128866623,0.00437588078451,0.0273172791956,0.0145081262147,0.00760826560697,0.0197576643894,0.0178774718734,0.0172850800558
324,Emerson Hough,The King of Gee-Whiz,American,0.0890850503918,machine,1906,1910,2,0.0194089082599,0.00833945291817,0.0890850503918,0.0189591077582,0.00150107842722,0.0385570052301,0.0158625569467,0.0663668807707,0.0215423893691,0.011541862857,0.0102247791458,0.00571767894797,0.00575665617217,0.0505558402247,0.00407245914971,0.0513995653137,0.000594570965067,0.00991784325607,0.00648340580723,0.00700178797127,0.00439487183281,0.0109650283454,0.0166157000548,0.00501448107346,0.0141497242983,0.00542685168298,0.0163660147653,0.0236621017725,0.0169640674572,0.00670683776621,0.0141543053636,0.00697950350127,0.00451851013897,0.0249507191638,0.0271458302198,0.0122761616461,0.02042473855,0.000946636410212,0.0185131306941
325,Enid Bagnold,The Happy Foreigner,British,0.0988998733154,machine,1920,1920,4,0.0355128829045,0.0622645351009,0.0988998733154,0.0263283584878,0.0282329402977,0.097498898017,0.0234064847389,0.0640838564322,0.0238422945503,0.0351822841243,0.0580551497998,0.0103128624378,0.010751001386,0.0647465821774,0.0258090193228,0.0464572036482,0.00186193821955,0.0372259595936,0.010495881884,0.055092003322,0.00285367026374,0.0347519805316,0.0232458623703,0.012335220137,0.0143826041065,0.0208235537195,0.00397372443516,0.0215640494065,0.0183212602125,0.0226856318007,0.025094495605,0.00536143840671,0.0045994329416,0.0443124588615,0.0290933431602,0.0160854822715,0.0384281813838,0.00396123215859,0.0416395981397
326,Ernest Bramah,The Wallet of Kai Lung,British,0.159276442954,ebooks-unzipped/chance_and_luck.tex,1900,1900,3,0.0673139741602,0.0861111928889,0.0459966599403,0.0798899733706,0.0126104935187,0.0904960947613,0.0369518926658,0.111992366923,0.0691394458034,0.0685906400209,0.0576369604898,0.0652172467545,0.0205628596553,0.0915284817006,0.0505841636169,0.0456732265396,0.0269401508521,0.0683655205928,0.0406337652109,0.0578799597045,0.0296219951995,0.0235647858459,0.0524184857216,0.0208138605348,0.0304619618745,0.0383441674741,0.0450659028252,0.0591750289637,0.0773936124082,0.0577347507134,0.0512883544894,0.0212530688314,0.0366330084164,0.0850005797121,0.033856079261,0.0415621378167,0.159276442954,0.0105704376188,0.0888903210964
327,Ernest Bramah,The Mirror of Kong Ho,British,0.148058783601,art,1905,1910,3,0.0610154660286,0.117904214815,0.0591988887178,0.095185590943,0.0317254967932,0.121915924548,0.0595753226987,0.148058783601,0.0789293290444,0.0753258477154,0.0753940034788,0.0641839598946,0.0297832605078,0.0909749406024,0.0840530629738,0.0570178030651,0.0104813175055,0.0673067358305,0.059755876968,0.0669989161787,0.0305659750982,0.0981376966861,0.053904522135,0.0196274672686,0.0423269274252,0.0427799407796,0.0413405814298,0.0516264996146,0.0908237849836,0.0450154647831,0.069953280816,0.0267355387623,0.0218345873672,0.0839616564908,0.0697112082869,0.0355318167706,0.146917310852,0.0922775051202,0.116738585361
328,Ernest Poole,His Family,American,0.100774269112,ebooks-unzipped/chance_and_luck.tex,1917,1920,4,0.0571607418474,0.068711696199,0.0335392875292,0.0538805084373,0.0396254908214,0.0631558815231,0.0471670667224,0.0842916769711,0.0278824013929,0.0220698983633,0.0576947317259,0.024717211231,0.0326470468365,0.040409222827,0.0239155544056,0.0564797023646,0.00750007804263,0.0214782601416,0.0323238638083,0.0353616632276,0.019809837054,0.0562320722181,0.0283760488667,0.0181784083528,0.0216143467531,0.0118592173695,0.00941939375358,0.0419736188162,0.0617921512442,0.0193044712682,0.0311094209391,0.0192099402859,0.0296074640067,0.0530447887486,0.0130560714735,0.0174780510045,0.100774269112,0.00819698750628,0.0753028927249
329,F. Scott Fitzgerald,Flappers and Philosophers,American,0.105481029034,art,1920,1920,4,0.0294819838515,0.0443085132015,0.0319933623947,0.0686016146606,0.0405944334132,0.0714550940025,0.0292728257412,0.105481029034,0.0502479904931,0.0337135190249,0.0506262020026,0.0767237686105,0.0297267112037,0.0655054828223,0.0415663976709,0.0371733767854,0.010116319646,0.0475249582148,0.0507979010092,0.0475569925802,0.0136969337922,0.0156533567019,0.0301534460385,0.0405979549809,0.0182961712816,0.0228130692571,0.0239598246607,0.0976032702996,0.0172687205242,0.0167261069901,0.0440253568038,0.0210839943293,0.037371923508,0.0504622925624,0.0186220678976,0.0183223004882,0.0801080090108,0.0128273493059,0.0838506576626
330,F. Scott Fitzgerald,Tales of the Jazz Age,American,0.137462319687,ebooks-unzipped/short_hist_math.tex,1922,1930,4,0.0525154272692,0.0436114328132,0.0326512651622,0.0742521135256,0.0119910208944,0.0692072660219,0.0430099927918,0.0790605171326,0.0273258953078,0.049692925194,0.0639258027007,0.0542217576107,0.0165608819725,0.0583824442201,0.0506960212018,0.0817336202036,0.0253885965983,0.0496092069213,0.0670559439117,0.0376221389064,0.023880936363,0.0281756760225,0.0330517427881,0.041558567948,0.0300235250311,0.0316135050219,0.0180210756235,0.0519293935842,0.0288774927103,0.0301590456384,0.0531306422939,0.0437545876782,0.0264055110575,0.0612719604235,0.0227871682411,0.0368475730889,0.12242270634,0.0264275704107,0.137462319687
331,F. Scott Fitzgerald,This Side of Paradise,American,0.101057718383,novel,1920,1920,0,0.0321600558347,0.0875187135671,0.0209487797826,0.0820172428432,0.0522422867277,0.0355400262464,0.0469492579977,0.093174486598,0.0745407595671,0.0266000494301,0.0479026153743,0.0631034500585,0.0275708247235,0.0219897516793,0.0765200830555,0.0777503417828,0.00642477049736,0.0302224164489,0.101057718383,0.031608512956,0.0155045466604,0.0175733953697,0.0391905431902,0.0340869686821,0.0277298931921,0.0232378306886,0.00824882176439,0.0276844947038,0.10043364435,0.0226374057594,0.045868628995,0.0681121182064,0.0128794419732,0.0517927929905,0.00778307768069,0.0145444592497,0.0465982028815,0.00202922699715,0.0480486236701
332,F. Scott Fitzgerald,The Beautiful and the Damned,American,0.140844337982,art,1922,1930,4,0.0887917865884,0.101175585131,0.068246573178,0.0947558085727,0.0466063004318,0.103377551173,0.0641056151143,0.140844337982,0.0457660427617,0.0789674840092,0.0825500988183,0.121197035434,0.0368627365458,0.0981795764152,0.0709559960548,0.0835436475264,0.0295137150404,0.068156742888,0.126306578585,0.0768011834018,0.0516009129056,0.0506440952433,0.0375344845172,0.0536044816981,0.0441670701608,0.0316456775801,0.0234192615339,0.0638499804599,0.0498606978228,0.0351651437785,0.0604163376359,0.0618683278177,0.0670572855862,0.081593298906,0.0350970854598,0.0303887218723,0.137089524024,0.0242825572041,0.119062672611
333,Fanny Fern,Little Ferns For Fanny's Little Friends,American,0.0608786996111,factory,1853,1860,4,0.0412387770914,0.0284933544119,0.00585055687627,0.0403392182325,0.00589446618892,0.0425928638415,0.0175856077048,0.0528190696977,0.0433990569471,0.0128200229167,0.0481116455744,0.0127759240693,0.00465113341933,0.0608786996111,0.00834512842978,0.0327138003699,0.00179587077075,0.00799734511022,0.0278426961422,0.0181786463649,0.00607632740316,0.00847726795133,0.0137675300039,0.00438632614855,0.00869548901939,0.00768647173324,0.0333337244537,0.0266241113016,0.0129401032525,0.00938932330077,0.024329897961,0.0175742769419,0.0356746364009,0.0189932049247,0.0118151697963,0.0185132298786,0.0449860694051,0.00681452944487,0.0404428262431
334,Fanny Fern,"Ruth Hall, A Domestic Tale of the Present Time",American,0.140897837166,ebooks-unzipped/short_hist_math.tex,1854,1860,3,0.0748730990169,0.0431433365541,0.0314949492353,0.106562568269,0.0290613933167,0.0423309594031,0.0448240999076,0.12943346668,0.0358597383718,0.0316170854489,0.0638395769176,0.114143472429,0.0270069229078,0.0616565035779,0.0207269318866,0.0276405137669,0.017216728235,0.0314163180299,0.0546069013714,0.0346614169133,0.0262725732554,0.0110320838444,0.0195894314127,0.0151214414289,0.0510699825168,0.0111733235228,0.0154844655572,0.0410997403959,0.0623611782115,0.0395098496423,0.0406954165454,0.0678814931735,0.0287606278476,0.0818117161061,0.00718060354593,0.0135543078646,0.095792534887,0.00485398635992,0.140897837166
335,Fergus Hume,The Opal Serpent,British,0.0495682594233,family,1905,1910,4,0.0253151447015,0.0188614981786,0.0182058546324,0.0495682594233,0.0027262580917,0.024971727516,0.0146682305318,0.03947818544,0.0326493544258,0.0145594774854,0.0201035038374,0.0315785532895,0.0048674051022,0.0183439693456,0.00826686527653,0.0340977911093,0.00191855139185,0.0128832108459,0.0376499637713,0.00763324931684,0.0119913860895,0.00697837836085,0.00672061838204,0.0108314919235,0.0117674372131,0.0052053721048,0.00820416673352,0.0249523455818,0.0250882586946,0.0112415840164,0.0114789118631,0.00370869502201,0.0272568885924,0.0306673628378,0.00154338772045,0.00650869672041,0.0485073910307,0.00323036175103,0.0355957564821
336,Fergus Hume,The Green Mummy,British,0.103992547998,sailor,1908,1910,0,0.0319380204298,0.0844136194106,0.0167268712883,0.0744572898378,0.0169498916402,0.0390274311062,0.0439511152885,0.0941612517453,0.103992547998,0.0426884092546,0.0281947844511,0.0181119154741,0.0670428265091,0.0446606511614,0.0700329027918,0.0556674752424,0.0148842819746,0.0176813516906,0.0771007679587,0.0318863018006,0.0175126178203,0.0152865158739,0.0500165404392,0.0158796598236,0.01390165407,0.0203282288265,0.0222271459811,0.030273032535,0.0470945321254,0.032881312463,0.0263960654061,0.0107365655912,0.0255725446797,0.0597610461552,0.00696868387205,0.00785152396579,0.0384815865323,0.00123505688415,0.0393881986006
337,Fergus Hume,The Pagan's Cup,British,0.0689785981284,ebooks-unzipped/chance_and_luck.tex,1902,1910,3,0.0359890538288,0.0200597880793,0.01873695121,0.0323182050131,0.0191050210956,0.0452943109848,0.018426007373,0.0553959001452,0.0266692374106,0.040448211338,0.0345680693656,0.0276038743099,0.0103414225019,0.0610804167337,0.0287202685356,0.0257111231736,0.00995428082787,0.0243624346743,0.0563409369057,0.0289764472603,0.0244020030639,0.00853834390915,0.0114342873332,0.0138077463548,0.0202456814147,0.0119371142706,0.0106572624248,0.0179431108294,0.0122897745467,0.0184825969005,0.0289746312463,0.0123610984532,0.0475286373651,0.0314004165506,0.018667217466,0.0119704498282,0.0689785981284,0.0103366519421,0.056044122138
338,Fergus Hume,"A Son of Perdition, An Occult Romance",British,0.180715791288,art,1912,1920,3,0.0705153043291,0.0515708130703,0.0322481078145,0.0893941202289,0.0132436763254,0.0858201261905,0.0559776012632,0.180715791288,0.0341049277607,0.0407568576804,0.0933246915476,0.0212861911725,0.0173163326875,0.0876758073777,0.0351212458375,0.042414437796,0.0071041731151,0.0433220963317,0.0238198238407,0.0431295608551,0.00610087690383,0.0249027307714,0.0221426800424,0.0435304190241,0.0240993034184,0.0353653092914,0.0185340698709,0.0429807384556,0.0455049658622,0.0441443725674,0.0545385020821,0.0357391270965,0.0499559522419,0.0754472590648,0.0416020526294,0.0320472857431,0.133140386414,0.00615097245472,0.0941788320884
339,Fletcher Pratt,The Onslaught from Rigel,American,0.162103785059,factory,1960,3000,1,0.0668745447023,0.0760353367715,0.147702683251,0.0398218321559,0.0212452412233,0.117054682864,0.05620265182,0.0864920916735,0.102024074791,0.0441326199967,0.0428995728368,0.0176622506332,0.0636362875887,0.162103785059,0.0314991926854,0.0516040469823,0.00805594907188,0.035400837557,0.0137585152138,0.0751030745153,0.00729203041809,0.0186231513589,0.0420853750058,0.0311887554709,0.0284626084686,0.0482531511904,0.0215667684952,0.130985991988,0.0209278867407,0.0333006192157,0.0507565225508,0.00706198726937,0.011643951515,0.0745279370774,0.0275893319664,0.0279170524075,0.0622930308802,0.0224583634742,0.0744362218764
340,Florence Converse,The Story of Wellesley,American,0.100263864208,ebooks-unzipped/short_hist_math.tex,1915,1920,4,0.0432017751816,0.0357650572273,0.0139511964959,0.0459079735895,0.0203589067449,0.0427536952734,0.043057722515,0.0604193524105,0.0147214618312,0.0381243770499,0.0524956960445,0.0590211578241,0.0350518015061,0.0377580539234,0.0494599386911,0.0660496257487,0.00466241722978,0.0525938798451,0.0309062174213,0.0347605382372,0.0128885305886,0.0349349889966,0.0156870393082,0.0348772332279,0.0311255031821,0.0141599817687,0.0178635743162,0.0255930085845,0.0222189019698,0.0471178493268,0.0427770389742,0.0262410869452,0.0202613046266,0.058621410333,0.0210551927983,0.0145112100353,0.0634185427724,0.00949001136834,0.100263864208
341,Ford Madox Ford,The Good Soldier,British,0.10757627193,ebooks-unzipped/chance_and_luck.tex,1915,1920,3,0.101898999075,0.0684297998303,0.020438852852,0.098585805359,0.0243324941718,0.107507803017,0.0757376671661,0.0856787073425,0.0346189954074,0.0841211062387,0.0881289776618,0.0359081199176,0.0328626867594,0.0511915466405,0.0467801458441,0.0451047710984,0.0200100034869,0.0736465418502,0.0504518872095,0.0749730655336,0.0089167701349,0.0177790966952,0.0297776530962,0.045159868763,0.0340204867661,0.0165210936287,0.0152587020858,0.0649979799077,0.0815556302129,0.0299462754527,0.0553757074263,0.0282539290829,0.0305913630713,0.0890334764335,0.0441040364584,0.0311665113033,0.10757627193,0.0464011951863,0.0799762641303
